0,1,2,3,4,5
,-1.0187838125341224,,,-0.12321874254517406,-0.7785205239319279
,,1.422146660692675,,2.0747224374174476,2.931980944879229
,,1.0945196946828548,-0.5281796645932691,-1.147049921464234,-2.8892169052922365
-0.22999915239226876,,1.3721023316277676,-1.0768217613366327,-0.18524090632694723,-0.14072134940128272
-1.5162414393284043,,1.113674682711743,-0.18183818224517684,,-4.104739313524231
,,,0.685177099928144,-2.2043465429743243,-4.2419733185836686
-0.2624763048387223,,1.3093982793408165,,-0.2524946011215071,-1.0215077734863978
-0.941815753713115,,,,,-2.486152676203707
,-0.08908176921930688,1.739251685043536,,1.147754214412535,1.8022764837250616
,,1.1283713370148338,-0.643214296211079,-1.0910076838186624,-2.6460791087105027
-1.8527357860892155,,1.1436958140635896,,,-4.000420114666385
-1.4995458715213954,-2.3618376981305773,1.3428249626883257,-0.33269405407420116,,-3.5181023982723385
,-1.511055059353668,0.37253722177981274,-1.1065737351496385,,0.13570150310403983
-1.0569225321445248,-1.7281384326381821,,,-0.4538460274176662,-2.6135663626506735
,-0.6397840814331797,1.0610974429866202,-1.8684812693256778,,-0.28769483171422866
-0.9764153341416859,-2.305068027980637,,-0.41065261148907506,,-3.5008085456678506
,,1.1276381033281468,-0.3500395079363152,,-4.186799141816428
,,,-1.2800934914263697,,-1.6772708532704175
,-2.5365878444763217,,,-1.8139906879727166,-3.4062326756299584
,,,0.05536495972205291,-1.8456847271135743,-3.6566036866986074
,,0.5717488862486683,,,-0.23453947444884626
-0.9104439157240272,,,,,-2.1191290143058676
-0.5684910427112068,-1.635934204035137,,-0.5322195629499558,,-0.7185917432405546
,-0.5312326212332037,,,,1.3609779933719564
,,,-0.6038361868342912,-0.6294727218414183,-2.6068008471989135
-0.1619038532417304,,1.1520321332220471,-1.1090163533437798,-0.17611897995486814,0.32252758687694527
,-2.1040485200650307,1.3326812423804069,,,-4.080527491822251
,,,,,-1.680801078440533
-2.942386656973672,,1.1830941143458624,0.8899966652885093,-2.8841684037742397,-4.8493465626442935
,-2.138808242816812,,-0.6294581564009313,-1.5549635117430807,-3.628407217503768
,-3.2340619107176733,,0.8564462197978505,,-4.3549735321945615
-2.1317796474561894,-2.7118080582723696,0.7817208099976898,,,-5.669374120833156
,,1.557582056721958,,0.39202021533829656,0.24006793802159257
0.838430535063464,-0.8683375824155779,,,,2.0731832055776422
,-1.400380380128404,,-0.80868908884917,-0.30208445833051256,-0.9404172030695783
-0.37383120799096325,,,-0.8343982423268526,-0.9753822584289529,-1.1835663421171787
-0.6674024733254431,,,-0.6774336036314641,-0.6506829814651407,-1.2952225546327796
,-0.510468244699664,,-2.5417002605455132,0.5199987025530957,0.5092738754371657
,,,-1.5087893635060556,,-1.8161953944874973
-0.10620851334224246,-0.6066476158458838,,,0.10911669139292579,0.013317476855847152
,-1.3684584366028218,,-1.155963976738343,,-2.0811072716026358
,,,,,-2.940111283018723
-2.013802104438014,-2.1217629418186266,,,-1.4523558426182244,-3.433874580480318
-1.32045563748613,-1.3908075767136028,,,-0.4335876850605105,-1.9489499509528907
-1.7436464774398703,-1.9537589141731426,1.4114836505613755,,,-3.9118310183074794
,,,-0.24380532678003458,,-2.216835868022968
,-1.7560200603786134,0.5945887006082762,,-0.7606059225776087,-2.057653856150398
,,0.8586217192920285,,,-1.513203463484679
-1.3869829979643162,,,,-1.2735104155657622,-4.405569780350991
-0.5260852224875583,-1.4251388087921386,,,-0.403206060926409,-1.734908137717976
,-1.5909258520498704,,-0.9865886674372073,,-1.669017641906361
,,,,-2.4294454053626398,-5.37837695162237
,,0.8730110425520328,,,-1.1090682974226211
-1.3443376619709881,-2.704931541415842,,-0.15647835025745244,,-4.159895752373882
,-1.892648174452879,1.1582698128294833,,,-1.40594253621366
,-2.4994134101953183,,0.3688568705967803,-2.082730345326328,-3.3664718257129427
,,0.5489454519912345,,,-2.031827685925796
-1.2455182059923653,,0.3372200425744756,0.32178216166854956,,-3.636822626490028
-0.8101936903203109,-2.1293741739109864,0.19486986149497598,-0.08994058910364156,-1.7133908156931272,-3.2458164458545804
-2.203368572252157,-3.1188505846322583,,0.7984835127452444,,-5.165448727957566
-0.12397769088247212,-0.7028169517085574,1.7308916399352503,-2.130799004867036,,0.654765079144095
,,,,,-3.828859706377642
-0.8862355644707898,,0.09551486097177453,0.38865845320833714,,-4.991323828038485
,,,-0.8238294692672613,,-1.1419761679244782
-0.525270510736881,-1.2280578804250804,,-1.3169997979320358,,-1.304301031602933
,,1.3898185494606583,,0.26334297074740065,-0.1478392432321628
,,,,-0.4705633316457756,-1.607384758196552
-0.12835311139667727,-1.0026968400854388,1.070825144132556,-1.5161131264316723,-0.0906655892513899,0.8686866363628338
-1.660178070319279,-2.7239787239958115,0.651455465549686,,,-2.7906938033778275
,,0.5924043685512486,-0.7518464398199243,-0.8113207196686305,-2.4918196410836817
,-3.3805072628733672,,,,-5.792802744590759
,-2.1521773106325233,1.3172741202081837,,-1.3827823213140276,-3.8755714177745784
-0.7752921277815569,,,-1.70331560224736,,-2.790965721267162
,-1.5557575006919113,1.0337145196670563,-1.015936604603841,,-2.763780658626305
-0.413420000642317,,1.6142559935672578,-1.5785441393065454,-0.11081542209131068,-0.8799989044087826
,,,,,-6.139671669976161
-1.0492842580431383,,1.2600935551488386,,-1.371024946392552,-2.691159364711073
-1.6271032570624309,,,,-1.3884364428097546,-4.2152337096259265
,,1.107446763026087,,,-2.4172570319393536
,-1.7121303958205178,1.137823799534085,-0.689473866671291,,-2.6899072000652424
-1.5048786760484285,-3.004891861836475,,,,-4.5297244639934435
,,1.3354556317258188,,0.39362762711528454,0.25911250991506596
,,,-0.7896665137620567,-1.6834580013488967,-6.525263270671959
-0.24635301744693816,,1.4815216590228266,-2.0013167424453604,0.21507264244631608,-0.5148222706226343
-0.44235632685644366,,,,,-0.45859741229672146
-1.4711257363780104,,,,-2.455386159399915,-4.631547811098552
,-2.6513707634473684,,0.07168985949941509,,-4.149119937351627
-2.4863712402843046,,,,,-5.675574963155676
,,0.9582697945133907,0.19891193657836914,,-3.3941795527741814
-0.46949689942464945,-1.2343926309898567,1.5379481930212724,,-0.66846005301117,-0.27738283244005135
-1.0742801728656262,,1.4372573827872726,,,-1.5427624392969768
,,0.375751084412392,1.583672551708252,,-5.743085763904951
,-1.9228306621091897,0.5214201921069106,,,-2.7293925908739065
-2.2184550749362133,-2.8412207433264216,0.998915948085279,0.3204605599750636,-2.2124747145607695,-4.789296958462972
-1.6368940259688176,-1.8872732850642109,1.490697713939809,,,-3.02809444776277
,,1.2364623769993361,-0.8697116731149112,,-2.4318580995520396
-1.1301718893788568,,1.0230713835550098,-0.8829899724761485,-1.148844433808434,-2.7836484841931495
-0.13439824219102425,-0.5632338914776811,,-2.105481726832609,0.29018918475294764,0.7210800140820526
,,1.024153344810616,,-1.8781400181575019,-3.6672920776170215
,,1.4925661943898083,-0.573254409011898,-1.2146228397715324,-2.085820348794134
-0.9657449639038318,-1.888498130323266,,,-0.9499679565962681,-1.829195087773452
-0.7951431498411481,-1.9782295320444194,0.5523786390718144,-0.3823495959874317,-1.0382610442603009,-1.9921899062194188
,,1.5222687622034488,-1.3135137458756707,-0.036401101142652825,-0.28132770986918415
,-1.1242357734477886,0.7095821236797424,,,-0.6390000576298038
-0.6080018864604272,-1.3083439658007936,,,-0.5030588606887726,-2.3173181988117437
,-1.1329176270111763,,,-0.22895943406634545,-0.4893972270375546
-1.7265831936057077,-3.0779664272704386,,0.20666914963203764,-2.494949666514525,-5.663115048827468
,-2.8071988919360713,0.6298368871379207,0.31483629554917625,-2.4499105423821375,-6.6951799357069754
,,0.9835306529932825,-1.9056096463420453,,0.44096217034074686
-1.1398990194009673,,,,-0.8661226290021504,-2.981778338696454
,,,,-3.0316231204369526,-5.629384394754028
-1.1157885209282241,-2.2419010467189664,,-0.4829852505332381,-1.1131022519881688,-4.34189869170595
0.2298048366634513,-0.764657020177411,1.8399496961002226,,0.5792012048782613,0.6897670294874726
-0.00510716503988462,-0.9989337462272432,1.082347084821078,-1.5128800522989458,0.23143414815203323,-0.2919465756837798
-2.3088268153572056,-2.9680343427955433,,0.7249944280110313,,-5.431389001213677
-1.468341586004098,-2.1783220491932536,1.8747267471423306,-0.9842390744143135,,-4.129822718827944
0.13624055099273447,-0.9523955692223567,,,0.47775917261355905,0.5548003354056837
,,,,,-2.342755222230078
-0.6293174613680077,-1.7851090671124155,0.4852534486325756,,,-2.043088553174759
,,,-0.11666950916159624,-1.5621766844892204,-2.51479242814764
,-2.053708257491898,0.7496366642007406,,-1.240558978203112,-3.798876572931566
0.2893739333787335,-0.6390330112020781,,,0.8649918804249215,0.37816179445803133
-1.495255199343841,-2.734678248151719,0.8865496317074393,0.34666646136064505,-1.990782642323978,-3.5425417165222206
,-2.183748909489468,,,,-2.4730735276536544
-0.3584153999050764,,,,,-1.0351750314025632
,-1.6459448261377245,1.175294791740864,,,-0.8838069699227488
1.4117806168043527,,0.654449079649996,-2.1023120337516437,1.3151265879465315,1.6207913187748901
-0.7661367613037955,-2.2436090179008104,,-0.7913120597489197,,-2.64672788642254
-0.7747839366744829,-1.712358787879305,,,-0.9670167711799535,-1.8626929400648977
,,,0.11460939034808615,,-2.676709201777102
-1.620400011476414,,0.03226596404933768,0.41853298067256217,-2.4379148269069644,-5.767616053246291
,,1.206742188931389,,,-2.1353037528287997
-0.7044303828647926,,,,,-2.480716681392762
,-3.14486305786635,,0.49217026837950384,,-4.240679943948868
-1.2734269334455248,-2.5501114250588195,0.7182534573049237,,-1.6220814981781395,-4.79210536989292
-1.1593442699926746,,,-0.17216994489368803,,-2.9514826618985612
,-2.360122806593278,0.06725668906613735,-0.03845624417773075,-1.3800842645794,-2.8213632090463037
,-2.2802064054880256,,-0.4092358538226624,,-3.8845699675173977
,,1.0516231557553248,-0.12310084297868212,-1.848193027652739,-5.711084144462026
-2.841544003485944,-3.4927369412445852,,,,-6.52703320243356
-0.9949126781170825,-1.7353192531466033,1.3783105883036106,-1.190733842084878,,-1.8780749868927182
,-2.8323855321701914,0.5787999706541442,0.4498804685208546,,-6.436019694159753
-0.8717856919687894,-1.4935155494715584,,,-0.4477024086793828,-2.214512187332104
,-1.6235012708174517,1.1803282229336391,,,-2.2911384880825834
-1.7830385691368784,,1.3247076360354424,,,-3.370501502356305
,,,-1.048608785472053,-0.538603364234007,-3.356152725069927
-1.6859500302788262,-2.263339399494121,1.747359864781099,,,-2.5809835109873065
-0.3714449951554145,-0.9763347574029562,1.2159108036978397,-1.651119840749423,,-0.7086045954458627
,,,,,-4.7750125967507
0.4354790235861046,,,,0.9189244736434674,0.5855224881281984
,,0.9411066854784865,0.09943279509643599,,-3.9784813330142565
-1.605201105682087,,,-0.647657927781241,,-4.019960623225012
,-2.992959815500566,0.8208592684930475,,-2.4150447349990563,-4.843480146656028
-1.3392499794890935,-2.2773020334565564,0.5114417264041462,,-1.644075908172609,-4.591057864227995
-0.5215055116736598,,0.8430103867415628,-1.1060458247836973,-0.43740776602985554,-1.5450110207159
-1.2235772699872292,,0.49843249252683797,-0.38750748556365294,-1.1062028226737919,-3.5190221439551364
,,,,-2.7567975433156766,-4.363455998916715
,-1.924223790674169,1.3016631397788228,-0.4717525831750422,,-2.9554503902658578
-3.2098494482591815,,,,-3.3300503605185208,-6.734963103697606
,-1.3066951149299637,0.9089013378204932,-1.5416031870535583,,-1.3148441384953162
-2.0298775119007657,-2.681235410999767,1.2888199379438543,-0.07671708891333257,-1.7646675542414432,-4.609369183423398
,-0.4228417744764936,,-2.3683770258526566,1.0612074908670455,1.8876944025277054
-1.478160150612355,-2.0252538150397617,1.275664306241732,,-1.5128028389459143,-1.6974689159068044
,,,,,-4.566377940287014
,,1.421375202630747,-1.977105116451762,0.5267923715010434,1.5901089903234285
-0.05708598401325471,-0.9620934202760347,1.1413298430783454,,,-0.06225873739953708
0.2335970317045004,-0.9297540070467434,1.0242509465412322,-1.4291840391235495,0.4122329484102132,1.3302678725397092
-0.7075564011711672,,,-1.0677322339154989,,-0.8695261193659112
,-1.5566471414934964,,,,-0.8643535673338266
,-0.7977970507623868,1.3143457002109915,-2.234901307570726,1.0019232121007076,1.034052769928631
-1.593098220177633,,1.0402991612249732,-0.345602598988217,-1.1949517356640285,-2.765153506697696
-0.3168339266810476,,,,-0.9473855434347443,-2.351041974731875
-0.741486283749009,,,0.059378863949716476,,-3.4040985749127755
-0.07816843365045778,,,-1.2947370279275185,,-0.3372169377274472
-0.1178001566842215,,1.1095071690682072,,,-0.6183049155369433
,-1.7507716248473058,1.3983758519903469,-0.8537540848763705,,-0.9571691646409847
-1.8555837511675506,-2.4737961745426937,1.4338753946810363,,,-4.023601930136366
-0.39584636311618215,-1.8927245766865317,0.8673334055519427,-0.9826918924920012,,-1.29739352607847
-1.7961137449945386,,,0.4871034582238266,-2.2530343545299605,-4.302044944439721
,,,,1.1830163581448352,1.2817488905149554
,,,-0.6303289636950915,,-3.0701549108370636
,-0.9527550067473931,1.5149871134695645,-1.5423725900043568,-0.5628988557440024,-0.9942835375990194
,-1.7859449403556826,1.7169815021914734,-0.9633976681054408,-0.8297812058994761,-1.7643984861818374
0.2176122620001124,-0.8942789643611733,0.8145369501906978,,,-0.124225276743065
-1.1940228164979922,-2.1214566752544353,,0.137039351482809,,-2.579598124748182
-1.3252537981174326,-2.6658904622431185,,,,-5.920505938926095
0.3561107029560482,-0.6795825826936415,1.4544980937894585,,,0.18990888258310568
-1.2626677565007418,-2.9799602960561926,,0.29815225134335266,-1.8254696368864556,-3.2507063803235505
-0.20067571835941422,-0.8402065304430231,0.8633129469059149,-1.7164370528107327,0.47379648577997746,-0.46648731686678835
,-2.3703754564592083,,,,-2.810936033728354
,-2.195854432581577,0.42267954989896617,,,-3.8285038409409924
,-3.563250652285425,1.096524318593605,,,-7.705133292724761
,,0.018752298393490463,0.3213947928246148,,-4.0358360152260575
-0.8752079852692695,,1.2466095445014083,,-0.2868880168320954,-0.74625429294781
,,,-1.341738834652308,-0.5026749479961147,-0.23707709933277488
,-0.7849794366212979,1.7961722439190495,-2.039820664775416,,1.1181226603229018
,,,,,-3.3652547103302357
0.03970662707353667,-0.6980706718816618,1.1706961317486664,-1.7229035192795914,,-0.6097557632805326
-0.3034201237387847,-1.843946287782694,0.9632855957517309,,-0.6736941588206178,-1.8944607520510288
-0.6457921478499076,-0.9688411097050342,,,,-0.837622085042806
0.7753352364660893,-0.1573524631973211,1.0741072770558748,,,2.9787749349021526
-1.5034996587844,-2.290848355603966,-0.003415270981139029,,-1.5486934429388948,-4.100419256393163
,-2.504215900511914,,,-1.691725453610117,-3.448250674298586
-1.6911365583367959,-3.2835615430545655,0.6677190962578802,0.7977322623204374,-2.4499194711915893,-4.530404124273242
,-2.7715108623019007,,,,-3.9307458657986465
,,1.0309696328619538,,,-1.3980829901380778
-2.18414485841797,,,0.3826871020690058,,-5.94856931177993
-1.01606346908891,,1.6715002369426117,-1.0545927313262622,,-1.6570262542372307
-1.3091357018701395,,,0.5268514470642863,,-3.2996205666797582
,,,-0.7588574254613724,-0.8889115197117328,-2.1218079872560494
-0.17764433885126507,,,-1.761384589401508,,0.2135920948508907
,-1.4373156183390217,,,0.013349374935411884,-1.7913249756026943
-2.164557065735785,-2.5538549450040167,2.1652375519652582,-0.5620973598817699,,-3.7702165007424475
,-2.9614665084568115,1.0565947657135446,-0.21648608529931312,,-5.426551845442192
,-3.342442637800649,,,-2.6322681933683594,-5.503713715417096
-2.263028207941244,,,0.7497593064282283,,-5.098733942755579
-0.7354793287421012,-1.5058610447184462,1.7637774702084732,,-0.5837435482568784,-2.24591523414718
,,,,-1.4642676405455695,-2.2361771252910394
-2.755830798641754,,,0.6188410646157775,,-5.364678354037841
,,1.729088047961917,,-0.7846380158797885,-2.5108597233414103
,,1.5032162409188305,-1.9536018389348921,0.3103586159300731,-1.1311044857416657
,-2.1610806425582743,0.751421975612875,,-0.7296078364627642,-1.5905380347979894
-0.09511221520625379,-1.3038029189912899,0.7653839568998899,-1.5213310097580734,-0.2155716766729574,-1.362715058938758
,,,,-0.8143220384396919,-2.932015952912606
,-2.4407990718606944,0.8244799628600761,0.07465048278109188,-1.917880774997233,-4.403262386338959
,,1.029312615108148,,,-4.530298037196258
-2.885190641192312,-3.462660571775019,,1.0038747459656987,-2.649535954068363,-6.466913361041243
0.29118545455277745,-1.1716283090346935,,,0.5532670522513807,-0.2628604263726596
-2.647225222102577,-3.0203869564058707,,,,-4.97187539770539
,,,,-0.5604264025851301,-2.2814883029517077
,-3.04704156257658,0.8375810012045686,0.23794909294956623,,-4.894312809879265
-1.1032622049425271,-1.9076751110035868,,,,-1.924536385569985
-1.6809081357806215,,0.3321134662531098,,-2.290594334007242,-4.773833842022818
-0.8489831195028796,-1.8475542891480268,,-0.9887364478072282,-1.1926947103734782,-2.931306010066313
,-1.1737136836963116,1.484476508282802,,-0.16635824832738355,-1.4849699147358115
,-1.8169487511025366,,,,-3.1328161888633326
,-2.8720845323012423,0.5174693265460983,0.2585404485755529,-1.9178032660900644,-5.0120680220186955
1.433228944008016,0.4068978575254545,,,1.1788112860840136,1.7180556244879985
,-1.225152691782363,,-1.2398333773036954,0.4366077727363895,-0.7635537999107177
-1.766848274919723,-3.058614583039554,,,,-4.424468522782192
,-2.1963495285975703,0.8281355344411487,,-1.467821907808982,-2.4129240781732735
-1.533761503659253,,1.1576517549836092,,-1.4903585684268674,-3.77767688658534
-1.5399064331100092,,0.44802257123456646,,-2.124974378116438,-4.518873540200825
,,1.022724324787805,,-0.2724490043438952,-0.7790704845893941
-1.9013889432123956,-2.626544452194743,0.4604148797899231,0.25191282911695645,-2.0032600455076497,-5.030979716174966
-1.6245160602284714,-2.4317277694120327,1.0740528544980055,,,-3.204971448373289
,,,-0.3948647904902617,,-4.153447663925758
-1.079382177522595,,,,-0.8919540692382351,-2.414303351026229
-1.299448366631995,,1.1775178132135706,,-1.8023342277217405,-4.258280225489948
-0.45148205480096815,-1.1747966603688784,,,-0.46558531421640104,-1.3549272039325955
0.3060877775585691,-0.8124030575703063,0.9748447185405572,,,-0.10270331340430128
,,,,-0.051533039305477146,-0.588758406979957
,-0.6983111987060358,,,,0.4649763794865894
,-1.0942241485065631,,-0.9723904088223676,-0.33231288728172126,-1.9558565680564612
,-3.0142245343463356,,,-2.0739141343382705,-5.470948961706602
,,,0.3098458817098755,,-3.9056026702520588
-2.528426471522544,,1.1262312710772466,0.23624476881331247,-2.0855440010828548,-4.471136551037095
-0.8850863570491655,,1.6374714614122023,,-1.1624392137302177,-1.309347998628037
,,,0.00793920094952949,-1.3666873574837117,-3.1929678638626307
-1.0169636086158211,,0.5669121958288894,,-1.2760800978141247,-3.182061930876961
-2.066146589052806,,,1.0431852744773424,,-5.208445092205607
,,1.248398221940602,-0.7227845154612991,,-0.6152257895860922
-1.5264216570357432,,,-0.6861054538803523,-1.363585722882397,-2.875512263446093
-1.4498952274153558,-2.432776131434396,0.4854435897255833,,,-3.690913813089003
,,0.9414563830718271,,-1.3023583553146763,-3.6638948109554796
-1.580897227710633,,-0.04123727315969794,0.5837691455987933,,-5.1829159176648165
,-0.581732275895182,1.5298771618956721,,,1.5454147943235854
-0.7541540955019375,-1.9594363220685072,1.095508969706352,,,-2.906440318911824
,-1.5427783400719037,,-1.204317705797116,-0.07735343833571573,0.13103050748014966
-2.3795534466248913,-3.0487934749100907,,0.6781122415557391,,-5.027939932454999
0.044106967724340196,,,-1.4147430462525983,,-1.6285844459239622
,,1.3572709603883775,,,-3.1441250876410995
-1.6931000060382018,,,,,-3.2520166518387152
0.3452503939375333,,,,0.33949093149278964,-1.057977495758438
-2.397292516440814,-3.3834219480581806,0.36861754945665115,,-2.7507362904177546,-5.751853485472484
-1.5272765856757329,,1.6199543761164223,,-1.512845844971104,-2.5160441580486004
,,,-0.5274652877607924,,-1.520159537264617
,,0.5772561473772397,-0.3299732287852843,-1.0234934381551997,-3.2481439551057933
-1.5212107992505268,,,-0.05378051203253992,,-3.725759982688699
,-3.81892101115661,,1.6320171314780652,,-6.57499546461718
,-1.6894802743625612,,,,-3.1007764863067067
-1.6617427581092228,,1.067531532785519,,,-4.252073384996535
-0.6333558053834167,-1.3942945564384814,,-1.380944689888473,,-0.010753620068264746
-0.13487072806504508,,,-2.201047381602651,0.21616544374044877,-0.9017531136788548
-1.9861929718459783,,1.4152645483536983,,-1.8697461973460252,-4.475455892812027
1.9180398800840837,0.4119370540665779,,-3.013427046621277,1.9902421350286785,2.9987898715546843
-0.8147798490988511,,,-1.119894837149006,-0.6572194393705129,-1.435740278896008
,,,1.6413492050009397,,-6.064626979683789
-0.6861616457866583,-1.67792975113986,,-1.1719280273667234,-0.8353711292575056,-1.6780178299181725
-1.5147998199899555,-2.285597740608257,,-0.1395315129044013,-1.6721040944823677,-4.114723733281992
-0.813048988596778,-1.5785702801994759,1.3561683251812116,-1.1343236543936905,-0.8283288388163151,-2.046561130801014
-1.931063396117346,,0.49316426724129636,,,-4.766521330111997
,,0.8539489256250948,-0.806400897560336,-0.6465951606691551,-1.7709416108808447
-0.6267142552581813,,,-0.547048299027011,-1.2965992983152312,-1.6089559054262548
,-2.6561536823237106,,,-1.7831591869532137,-2.938953676758472
,,,-1.4866147711727735,-0.2221031526500461,-0.9987226532527537
,-1.7654963099670349,1.1599753434833453,,,-1.4246623042885738
,,1.0632238943485186,-0.8184213031459283,-0.448140961609256,-1.9220604405187696
,,1.1650457994980323,,,-3.4734392596715535
,-2.304756876837245,,,-1.5665303536674022,-4.0177346649850065
,,0.7980881054938415,,,-3.9554027358703183
,-2.898265301085942,0.5565747845678894,,-2.6364222578901195,-4.633408177869195
-1.4201524640012628,,,-0.3810104786788764,-1.384503067148235,-3.615297019955165
,,,,,-0.5133400536355054
0.47789489069147706,-0.08192684193405286,1.0842864684616749,-2.3763783934662848,0.7201572104040568,0.8609300756577509
,,,,0.35395228563322045,-0.02897584281735626
0.542107720539434,-1.2096898817398087,0.9317908401822236,,0.38219193570153953,0.7701441760035717
,-1.8168642188399082,0.26184813581477295,-0.40867295931083936,,-1.9644448662048037
,,0.7884367820189252,,-1.3610609364023336,-4.82037774515323
0.7891870288765144,,0.8223351826749516,-1.991907640547757,,0.9815835341746586
,,0.9919440672124589,,-1.5882058279523508,-4.369444011610209
0.890051237847828,-0.21697367793151057,,,,0.8145087563476185
,-1.792911633122312,,-0.7224841228353152,-1.2417757323876313,-2.539012838989852
,-4.2661084535712135,,,-3.7921354719621903,-8.169721857086246
,,1.0433042114371427,,-1.9320427463646481,-5.175466377153906
,-3.110154572705559,0.6366168685261537,0.682480186389275,-2.2540214694300573,-5.364887867720306
-0.665299005702296,,1.4991373868308457,,-0.12671695491044543,-1.142389795902969
-1.476492985095515,,1.0670029701504626,-0.47620798962927346,-1.2369832312847968,-2.7282614078288696
,,1.2354051877598395,-0.2646842118503647,,-3.666464912082847
-1.3062883922566508,-2.341529882046753,,0.17248053285734122,,-3.6948759789783248
-2.089350187929501,-2.9712772860308068,1.0986953915908344,,-2.343147363886227,-6.239185186533106
,-2.5878053799857916,0.7480118032882633,-0.246372092841677,-1.812199808194959,-5.268722372716502
0.08479978063560001,-0.46629094365987367,1.8534061707593494,,0.27063332456421185,0.3106127901761816
-0.8911301495305688,-1.4960347334383557,,-0.9502892157774845,-0.8295533331562849,-1.9942643202797898
-0.30294528630270656,,,,,-0.9006267770812926
,,,-1.7393824850964563,0.15036535497915193,-0.3069875763175913
,-2.729547645823816,,0.0211015510464867,-2.4313172059754145,-6.046156505055248
,,0.8899675478924846,-0.11623981605082351,-1.4793528599756764,-4.247601907447724
-0.9870267714183484,-2.466535712267004,,,,-3.4302004862564797
,-1.1802850889709737,,-1.727030788976477,,-1.742417531404724
,,0.03504534194266584,,-1.7102952530079323,-5.718254209497566
,-2.2599262004429153,,-0.31035731888658563,-1.1207568437995759,-2.99906802996996
,,,-1.1752121153440784,-0.26699472388001366,-1.010002954679701
-0.12681417357424163,,,,,-0.3036081806920521
-0.7636741767471279,-1.5042362425401778,1.152954359899302,-0.8665942670576965,-0.6718217769192956,-1.932032131026844
,,,-0.8146236697839012,-0.5663178794552818,-1.3673427240627616
-1.349969654407287,-1.5778569007456817,,-1.6147643041579474,,-1.4055853661886024
-0.9436831785093391,-1.9756989125691622,0.391557704254871,,,-3.3347826221781895
-2.1933581882402167,,0.720075398563272,,,-4.861208452754192
,-1.8834564397430595,1.1209506363910509,,,-3.4740230915530455
0.36195688067440934,,,,0.17075558795573875,0.1823408428809178
-0.2700723041499622,-1.4054734302560172,0.6058886903451577,,-0.40590233611276993,-1.2724151742939904
0.08044574433439089,,0.8265023694375475,-2.005969425504408,,-0.5271850016215974
-0.10688336421280797,-0.930143621179383,1.217657398749971,,-0.26112456362284997,-0.7735746114278108
-1.1423744333460761,,,-0.15120881118159846,-1.76988337612546,-3.477304646684038
-0.7524180198303472,,0.15886253891518642,,-1.1077141245321933,-2.6865249988289035
-1.065234694940154,-2.378778847492442,,,-1.1442781986813628,-4.177188289490008
-0.5211282075333565,,0.711354960618878,-0.9154242952428526,,-2.599230164179515
,-2.3834337148261824,0.40612352694243914,,-1.6521237263489583,-3.4750664456323044
,-2.8814771516186126,0.6876853161011102,,,-4.761194570328088
,-2.4762010980815177,0.29583337650521635,,-1.6601857367210298,-3.948271571462826
-0.8920590164612527,,,-0.1578414301679258,,-2.0926549513671997
,-2.98159109572225,0.41403237444275953,0.5338076856505748,-2.4579009799099163,-4.8291827833229855
,-1.9250206504009064,1.5256478627896075,-1.0744853396140979,-0.9626782904923419,-3.117994427758198
,,,0.6162372757421145,,-5.924069157765442
,-3.035696363470657,1.2375978709420876,-0.15771233239588534,,-4.872183094286014
-1.0155169513233506,,0.6311978829892688,,-1.001938220327993,-3.322198926340686
-0.9166155463570494,,,-0.4221292628730311,,-2.192198626895456
,,,,-0.15475461075121866,-2.065711994289673
,,,,,-3.609730811285302
,,,,-1.1508343763940616,-4.445091685852874
-1.1733759181022498,-1.5090665346193304,1.4603085363225432,-1.0493360028186025,-0.7034955209062794,-2.6893624408622516
,,,,0.13491844149423704,-0.5272258666865467
-0.8057646044435783,,,-0.9902490849612213,-1.010914082419934,-0.9652911828700887
,,,,,-4.474655434612251
-1.358405602991011,,,,,-4.939222856918725
-2.2967970002947022,,0.6693973462387646,,-2.810564743655929,-5.969587711147304
,,,-0.42838096558203703,-1.4646315337618852,-4.10177191548366
,-0.3333491927327197,,,0.9019106051255668,0.7033870462963241
-0.9308129273860615,-1.6813173967240465,,-1.0455047953327865,,-3.3235440255062425
-0.4371276482953832,-1.2616301032006054,0.9291715562144276,-1.3268715574697088,-0.03905491671540218,-1.746727144473868
-1.506308828406404,,,-0.35096420062034817,,-4.255648447463075
0.41035304618152924,,1.7555218029843784,,0.5633926554123538,1.3942280867767745
-2.0738044840398864,-3.6380819486210947,,1.4332679621397189,,-6.612165690528522
-0.18664387410768335,-1.1569823810979134,1.8698637563638414,-2.191140019728851,0.04426400556026522,0.016220262676181707
,-3.2808614020996996,0.87404195393465,,,-7.293198152070958
-1.416516110504501,,1.756308178165685,-0.9430286869763796,-1.097952276994371,-2.1196659004687604
-0.7341776558579324,,0.2694718751238845,,,-2.7168641041782604
,-1.3351516342919678,,-0.8010140569672228,,-1.783440374366475
,-2.9825135217609513,,,,-5.711558234311856
0.09436389771004361,,1.463324171101567,,,0.1664457139658104
-1.691920985776619,,0.5187286107333174,,,-4.979183149913695
,-0.4238328699002991,0.7149561433898314,,0.4907993970086433,1.4609363878010733
,,0.9971915220547036,-1.4208940138702713,,-0.8603776553872549
,,0.7514057936220704,,,-4.789625266657586
-2.2466217740935583,,0.9715364060397697,0.4660207589747446,-2.52756081489972,-5.623451866085971
