,schoolid,intervention,achievement_score,success_expect,frst_in_family,school_mindset,school_achievement,school_ethnic_minority,school_poverty,school_size,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,ethnicity_12,ethnicity_13,ethnicity_14,ethnicity_15,gender_1,gender_2,school_urbanicity_0,school_urbanicity_1,school_urbanicity_2,school_urbanicity_3,school_urbanicity_4,Delta
1664,44.0,1.0,,3.0,1.0,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1665,43.0,1.0,,6.0,1.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1666,43.0,1.0,,6.0,0.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1667,43.0,1.0,,6.0,1.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1668,43.0,1.0,,5.0,0.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1669,43.0,1.0,0.1665449969812288,5.0,1.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1670,43.0,1.0,,6.0,0.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1671,43.0,1.0,0.8069542074975056,6.0,1.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1672,43.0,1.0,1.2172424485519784,6.0,0.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1673,43.0,1.0,0.2076324347430546,5.0,1.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1674,43.0,1.0,,7.0,0.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1675,43.0,1.0,,5.0,0.0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1676,42.0,1.0,,5.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1677,42.0,1.0,0.1704529981945689,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1678,42.0,1.0,-0.3949689484591013,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1679,42.0,1.0,1.1173940404123934,7.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1680,42.0,1.0,-0.5106174457014364,5.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1681,42.0,1.0,,5.0,0.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1682,42.0,1.0,-0.1839266995264956,5.0,0.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1683,42.0,1.0,,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1684,42.0,1.0,-1.0175298536389883,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1685,42.0,1.0,,6.0,0.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1686,42.0,1.0,,7.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1687,42.0,1.0,,7.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1688,42.0,1.0,,4.0,0.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1689,42.0,1.0,,4.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1690,42.0,1.0,1.6687911065708834,6.0,0.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1691,42.0,1.0,,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1692,42.0,1.0,0.3176467727865338,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1693,42.0,1.0,,6.0,0.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1694,42.0,1.0,-0.1402812066837792,5.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1695,42.0,1.0,,7.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1696,42.0,1.0,1.1209207652252493,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1697,42.0,1.0,0.6160056110695319,5.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1698,42.0,1.0,2.108820102588936,6.0,1.0,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1699,41.0,1.0,-1.165453480677311,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1700,41.0,1.0,0.3101109890493678,5.0,0.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1701,41.0,1.0,-0.0577672889607054,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1702,41.0,1.0,,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1703,41.0,1.0,-1.548408217149297,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1704,41.0,1.0,1.3263683217424151,7.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1705,41.0,1.0,0.9385924593408956,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1706,41.0,1.0,,6.0,0.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1707,41.0,1.0,,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1708,41.0,1.0,0.0531282691775272,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1709,41.0,1.0,,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1710,41.0,1.0,,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1711,41.0,1.0,,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1712,41.0,1.0,,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1713,41.0,1.0,-0.7151291552213526,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1714,41.0,1.0,0.3901634810116653,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1715,41.0,1.0,-0.0666605243604549,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1716,41.0,1.0,-1.4528721217529963,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1717,41.0,1.0,,5.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1718,41.0,1.0,,4.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1719,41.0,1.0,0.1497319235327951,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1720,41.0,1.0,-0.9533688571474768,1.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1721,41.0,1.0,,6.0,1.0,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1722,40.0,1.0,0.1030084481515513,7.0,0.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1723,40.0,1.0,0.0417644900322897,7.0,0.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1724,40.0,1.0,,6.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1725,40.0,1.0,,6.0,0.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1726,40.0,1.0,,6.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1727,40.0,1.0,,6.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1728,40.0,1.0,-0.099723170290991,5.0,0.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1729,40.0,1.0,,4.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1730,40.0,1.0,,6.0,0.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1731,40.0,1.0,1.463750490999998,6.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1732,40.0,1.0,,5.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1733,40.0,1.0,-0.0799106339269783,5.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1734,40.0,1.0,-1.2038915079710215,3.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1735,40.0,1.0,,5.0,0.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1736,40.0,1.0,,6.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1737,40.0,1.0,,5.0,1.0,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1738,39.0,1.0,,5.0,0.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1739,39.0,1.0,,7.0,0.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1740,39.0,1.0,0.529112256997227,7.0,0.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1741,39.0,1.0,-0.4488716546037037,4.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1742,39.0,1.0,,4.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1743,39.0,1.0,,7.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1744,39.0,1.0,,5.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1745,39.0,1.0,,6.0,0.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1746,39.0,1.0,0.2248574008815962,3.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1747,39.0,1.0,,6.0,0.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1748,39.0,1.0,,5.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1749,39.0,1.0,1.0652798525835976,6.0,1.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1750,39.0,1.0,,6.0,0.0,-0.4257421525767849,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
